"""FabLab""
AC:84:C6:3E:EF:51","""Convertidores Estaticos""
20:AA:4B:AE:FD:0A","""linksys""
00:25:9C:98:4B:7D","""Lab ERNC""
00:90:4C:91:00:03","""AP_1612927617""
BC:54:F9:FC:7F:60","""Vibraciones""
50:C7:BF:DD:C3:B3","""SalaEstudioMecanica""
80:2A:A8:D4:F3:58","""Baxter""
EC:22:80:F3:EB:EA","""Sala Dise\xC3\xB1o""
0A:18:D6:CB:01:A4","""Laboratorio de Redes""
48:F8:B3:22:4C:FA","""Docentes FI""
0E:18:D6:CB:01:A4","""Lab Energia Renovable 2""
98:FC:11:54:32:53","""Microondas""
48:F8:B3:22:4D:4B","""Lab 212""
00:23:CD:18:65:9C","""Ing. Civil Telecomunicaciones""
00:1E:E5:7B:E0:BE","""Die231""
EC:08:6B:42:B5:4A","""eduroam""
84:D4:7E:29:3E:82","""Lab Energias Renovables""
F4:EC:38:D2:09:78","""Lab Sistemas Electronicos""
68:FF:7B:47:9E:A1"
-77,-71,-78,-73,-72,-70,-72,-78,-56,-74,-72,-77,-72,-79,-79,-77,-72,-79,-89
-77,-71,-78,-73,-72,-69,-72,-76,-56,-75,-72,-77,-72,-79,-79,-77,-72,-79,-89
-77,-71,-77,-73,-72,-70,-73,-76,-56,-75,-72,-77,-72,-79,-79,-77,-72,-79,-90
-77,-71,-77,-73,-72,-70,-73,-80,-57,-75,-72,-77,-72,-79,-79,-77,-74,-79,-90
-77,-71,-77,-72,-72,-70,-73,-79,-60,-76,-72,-77,-72,-79,-79,-77,-73,-79,-90
-77,-71,-78,-72,-72,-69,-73,-78,-58,-76,-72,-77,-72,-79,-79,-77,-72,-79,-90
-77,-71,-78,-72,-71,-70,-73,-81,-58,-75,-72,-77,-72,-79,-79,-77,-70,-79,-90
-77,-71,-78,-72,-71,-70,-72,-81,-58,-75,-72,-77,-76,-79,-79,-76,-70,-79,-91
-77,-71,-78,-73,-71,-70,-72,-81,-58,-75,-72,-77,-75,-79,-79,-77,-70,-79,-91
-77,-71,-78,-73,-71,-70,-73,-81,-58,-75,-72,-77,-75,-79,-79,-77,-70,-79,-91
-77,-71,-78,-73,-71,-70,-72,-79,-57,-75,-72,-77,-74,-79,-79,-77,-71,-79,-91
-77,-71,-78,-73,-71,-71,-72,-78,-58,-75,-72,-77,-74,-79,-79,-77,-71,-79,-91
-77,-71,-78,-73,-71,-71,-72,-78,-58,-75,-72,-77,-74,-79,-79,-76,-72,-79,-91
-77,-71,-77,-73,-71,-70,-72,-78,-57,-76,-72,-77,-74,-79,-79,-76,-73,-79,-91
-77,-71,-78,-74,-71,-70,-73,-78,-57,-75,-72,-77,-74,-79,-79,-76,-72,-79,-91
-77,-71,-78,-74,-71,-71,-73,-77,-62,-74,-72,-77,-74,-79,-79,-77,-73,-79,-91
-77,-71,-78,-74,-71,-71,-73,-76,-58,-74,-72,-77,-74,-79,-79,-76,-72,-79,-91
-77,-71,-78,-74,-71,-72,-73,-77,-57,-75,-72,-77,-73,-79,-79,-77,-73,-79,-89
-77,-71,-78,-74,-71,-72,-72,-76,-57,-75,-72,-77,-73,-79,-79,-77,-71,-79,-89
-78,-71,-78,-74,-71,-71,-72,-76,-57,-75,-72,-77,-73,-79,-79,-79,-71,-79,-89
-77,-71,-78,-74,-71,-71,-72,-76,-57,-75,-72,-77,-73,-79,-79,-78,-72,-79,-89
-77,-71,-78,-74,-71,-71,-72,-76,-56,-75,-72,-77,-73,-79,-79,-77,-74,-79,-90
-77,-71,-78,-75,-71,-70,-72,-76,-56,-75,-72,-77,-73,-79,-79,-76,-73,-79,-90
-77,-71,-78,-75,-71,-70,-72,-76,-57,-75,-72,-77,-73,-79,-79,-77,-72,-79,-90
-77,-71,-78,-75,-71,-70,-72,-76,-57,-75,-72,-77,-73,-79,-79,-77,-72,-79,-91
-76,-71,-78,-75,-71,-73,-72,-75,-58,-74,-72,-77,-73,-79,-79,-76,-75,-79,-91
-76,-71,-77,-74,-73,-73,-72,-75,-58,-74,-72,-77,-73,-79,-79,-76,-76,-79,-91
-77,-71,-77,-74,-72,-73,-72,-75,-57,-74,-72,-77,-73,-79,-79,-77,-74,-79,-91
-77,-72,-77,-74,-72,-71,-72,-75,-57,-74,-72,-77,-73,-79,-79,-77,-73,-79,-91
-77,-72,-77,-73,-72,-71,-72,-75,-58,-74,-72,-77,-73,-79,-79,-77,-72,-79,-91
-77,-72,-77,-73,-72,-70,-72,-75,-58,-74,-72,-77,-73,-79,-79,-77,-73,-79,-91
-77,-72,-78,-74,-72,-69,-72,-75,-58,-74,-72,-77,-73,-79,-79,-77,-73,-79,-91
-76,-72,-78,-74,-72,-69,-72,-75,-58,-74,-72,-77,-73,-79,-79,-77,-71,-79,-90
-76,-72,-78,-74,-72,-70,-72,-76,-58,-73,-71,-77,-73,-79,-79,-77,-70,-79,-90
-76,-71,-78,-74,-72,-69,-72,-75,-57,-73,-71,-77,-73,-79,-79,-76,-70,-79,-90
-76,-71,-78,-73,-72,-70,-72,-75,-56,-73,-71,-77,-73,-79,-79,-77,-70,-79,-91
-77,-71,-78,-73,-72,-70,-73,-76,-56,-73,-71,-76,-73,-79,-79,-77,-70,-79,-91
-76,-71,-78,-73,-72,-70,-73,-75,-56,-73,-71,-77,-73,-79,-79,-77,-72,-79,-91
-77,-71,-78,-73,-72,-70,-73,-75,-57,-73,-71,-77,-73,-79,-79,-77,-72,-79,-91
-77,-71,-78,-73,-72,-70,-73,-74,-57,-74,-71,-77,-73,-79,-79,-77,-73,-79,-91
-77,-71,-78,-73,-72,-70,-73,-75,-56,-74,-71,-77,-73,-79,-79,-77,-76,-79,-91
-77,-71,-78,-73,-72,-70,-73,-75,-56,-74,-71,-77,-73,-79,-79,-76,-75,-79,-91
-77,-71,-78,-73,-72,-70,-73,-75,-57,-75,-71,-77,-73,-79,-79,-76,-76,-79,-91
-77,-71,-78,-73,-72,-70,-73,-74,-56,-74,-72,-77,-73,-79,-79,-77,-73,-79,-91
-77,-71,-78,-73,-72,-70,-73,-74,-57,-75,-72,-77,-73,-79,-79,-76,-73,-79,-91
-77,-71,-78,-73,-72,-69,-72,-73,-57,-74,-72,-77,-73,-79,-79,-76,-72,-79,-90
-77,-71,-78,-74,-72,-69,-72,-73,-58,-74,-72,-77,-73,-79,-79,-76,-72,-79,-88
-77,-71,-78,-74,-72,-70,-72,-74,-58,-74,-71,-77,-73,-79,-79,-76,-72,-79,-89
-77,-71,-78,-74,-72,-70,-72,-75,-58,-75,-71,-77,-73,-79,-79,-76,-71,-79,-89
-77,-71,-78,-73,-72,-72,-72,-75,-57,-75,-71,-77,-73,-79,-81,-76,-71,-79,-91
-77,-71,-78,-73,-72,-72,-72,-75,-57,-75,-72,-77,-73,-79,-80,-76,-71,-79,-91
-77,-71,-78,-73,-72,-72,-72,-75,-56,-74,-72,-77,-73,-79,-79,-76,-72,-79,-91
-77,-71,-78,-73,-72,-72,-72,-75,-57,-74,-72,-77,-73,-79,-79,-77,-71,-79,-92
-76,-71,-78,-73,-72,-72,-72,-75,-58,-75,-72,-77,-73,-79,-79,-77,-70,-79,-92
-77,-71,-78,-74,-72,-72,-72,-75,-62,-75,-78,-77,-73,-79,-79,-77,-70,-79,-92
-77,-71,-78,-73,-71,-72,-72,-75,-62,-75,-76,-76,-73,-79,-79,-76,-70,-79,-92
-77,-71,-78,-74,-71,-72,-72,-76,-60,-74,-75,-77,-73,-79,-79,-76,-70,-79,-92
-77,-71,-78,-73,-71,-72,-72,-75,-59,-74,-75,-77,-73,-79,-78,-76,-70,-79,-93
-77,-71,-78,-74,-71,-72,-72,-75,-59,-74,-74,-77,-74,-79,-78,-76,-70,-79,-92
-77,-71,-78,-73,-71,-72,-72,-75,-59,-74,-73,-77,-74,-79,-78,-76,-70,-79,-92
-77,-71,-78,-73,-72,-72,-72,-75,-58,-75,-73,-77,-74,-79,-78,-77,-70,-79,-92
-77,-71,-78,-73,-72,-72,-72,-76,-58,-74,-73,-77,-73,-79,-78,-82,-70,-79,-92
-77,-71,-78,-73,-72,-72,-72,-76,-58,-74,-73,-77,-73,-79,-78,-81,-70,-79,-92
-77,-71,-78,-73,-72,-72,-72,-76,-58,-75,-73,-77,-73,-79,-78,-80,-70,-79,-92
-77,-71,-78,-75,-72,-69,-73,-75,-57,-75,-73,-77,-73,-79,-78,-78,-72,-79,-92
-77,-71,-78,-73,-72,-70,-73,-75,-57,-75,-73,-77,-73,-79,-78,-78,-72,-79,-92
-76,-71,-78,-73,-72,-71,-73,-75,-58,-74,-73,-77,-73,-79,-78,-78,-72,-79,-92
-77,-71,-78,-73,-72,-71,-73,-76,-58,-75,-73,-77,-73,-79,-78,-78,-70,-79,-89
-77,-71,-78,-73,-72,-71,-73,-76,-58,-75,-73,-77,-73,-79,-78,-77,-71,-79,-89
-77,-71,-78,-73,-72,-70,-73,-77,-58,-75,-72,-77,-73,-79,-78,-77,-71,-79,-89
-76,-71,-78,-74,-72,-70,-74,-77,-57,-76,-72,-77,-73,-79,-78,-77,-71,-79,-89
-76,-71,-78,-74,-72,-70,-73,-77,-57,-76,-72,-77,-73,-79,-78,-77,-71,-79,-89
-77,-72,-78,-74,-72,-71,-73,-76,-57,-76,-72,-77,-73,-79,-78,-77,-71,-79,-89
-76,-72,-78,-74,-72,-71,-72,-77,-57,-76,-72,-77,-73,-79,-78,-77,-71,-79,-89
-77,-72,-78,-74,-72,-70,-72,-76,-56,-77,-72,-77,-73,-79,-78,-77,-72,-79,-91
-77,-72,-78,-74,-71,-69,-72,-75,-56,-75,-72,-77,-73,-79,-78,-76,-72,-79,-90
-77,-72,-77,-74,-71,-70,-72,-75,-56,-76,-72,-77,-73,-79,-78,-76,-71,-79,-90
-77,-72,-77,-74,-71,-70,-73,-75,-56,-76,-72,-77,-73,-79,-78,-76,-70,-79,-90
-77,-72,-77,-74,-71,-70,-72,-74,-56,-76,-72,-76,-73,-79,-78,-76,-71,-79,-90
-77,-72,-78,-74,-71,-70,-73,-75,-56,-76,-72,-77,-73,-79,-78,-76,-71,-79,-91
-77,-72,-78,-74,-71,-70,-73,-75,-57,-76,-72,-77,-73,-79,-78,-77,-71,-79,-89
-77,-73,-78,-75,-71,-70,-73,-75,-56,-75,-72,-76,-73,-79,-78,-76,-72,-79,-89
-77,-72,-78,-75,-71,-70,-73,-75,-56,-75,-72,-77,-73,-79,-78,-77,-71,-79,-89
-76,-72,-78,-74,-71,-70,-73,-74,-56,-74,-72,-77,-73,-79,-78,-76,-73,-79,-89
-76,-72,-78,-74,-71,-69,-73,-74,-57,-74,-72,-77,-73,-79,-78,-77,-71,-79,-89
-76,-72,-78,-74,-71,-70,-73,-74,-56,-75,-71,-77,-73,-79,-78,-77,-71,-79,-89
-77,-72,-78,-73,-71,-69,-73,-74,-56,-74,-71,-77,-73,-79,-78,-77,-71,-79,-89
-77,-72,-78,-73,-71,-70,-73,-74,-56,-74,-71,-77,-73,-79,-78,-77,-71,-79,-89
-77,-72,-78,-75,-71,-70,-72,-75,-56,-75,-71,-77,-73,-79,-78,-77,-71,-79,-89
-77,-72,-78,-73,-71,-71,-73,-76,-56,-75,-71,-77,-73,-79,-78,-77,-71,-79,-89
-77,-72,-78,-74,-71,-71,-73,-76,-56,-76,-71,-77,-73,-79,-79,-77,-73,-79,-89
-77,-72,-78,-74,-71,-70,-73,-77,-56,-75,-71,-77,-73,-79,-79,-76,-73,-79,-89
-76,-72,-78,-74,-71,-70,-73,-77,-56,-75,-71,-77,-73,-79,-79,-77,-72,-79,-91
-76,-72,-78,-74,-71,-70,-74,-76,-56,-75,-71,-77,-74,-79,-79,-77,-71,-79,-93
-76,-72,-78,-74,-71,-70,-74,-76,-56,-76,-71,-77,-74,-79,-79,-77,-71,-79,-92
-77,-72,-78,-75,-71,-70,-74,-76,-56,-75,-71,-77,-74,-79,-79,-77,-72,-79,-92
-77,-72,-78,-74,-71,-70,-74,-76,-57,-76,-71,-77,-74,-79,-79,-77,-72,-79,-92
-77,-72,-78,-74,-71,-70,-75,-76,-57,-76,-71,-77,-74,-79,-79,-77,-72,-79,-92
-77,-72,-78,-74,-71,-72,-75,-76,-57,-76,-71,-77,-74,-79,-79,-77,-72,-79,-92
-77,-72,-78,-75,-71,-70,-74,-76,-57,-75,-71,-77,-74,-79,-79,-77,-72,-79,-91
-76,-72,-78,-75,-71,-71,-74,-75,-56,-76,-71,-77,-74,-79,-79,-77,-71,-79,-91
-76,-72,-78,-74,-71,-71,-74,-74,-56,-75,-71,-77,-74,-79,-79,-77,-73,-79,-91
-76,-72,-78,-73,-71,-70,-74,-73,-58,-75,-71,-77,-74,-79,-79,-77,-73,-79,-91
-76,-72,-78,-73,-71,-69,-74,-73,-57,-75,-71,-77,-74,-79,-79,-76,-73,-79,-91
-76,-72,-78,-73,-71,-69,-73,-73,-57,-76,-71,-77,-74,-79,-79,-77,-76,-79,-92
-77,-72,-78,-73,-71,-70,-73,-74,-56,-76,-71,-77,-73,-79,-79,-77,-75,-79,-92
-77,-72,-78,-73,-71,-70,-73,-75,-56,-76,-71,-77,-73,-79,-79,-76,-74,-79,-91
-77,-72,-78,-73,-71,-70,-73,-75,-56,-76,-71,-77,-73,-79,-83,-77,-73,-79,-91
-77,-72,-78,-73,-71,-70,-73,-75,-56,-76,-71,-77,-73,-79,-83,-76,-72,-79,-91
-77,-72,-78,-73,-71,-71,-73,-75,-57,-74,-71,-76,-73,-79,-82,-76,-72,-79,-91
-77,-72,-78,-73,-71,-71,-75,-75,-57,-74,-73,-77,-73,-79,-81,-76,-72,-79,-91
-77,-72,-78,-73,-71,-71,-74,-76,-56,-74,-72,-77,-73,-79,-80,-76,-72,-79,-91
-77,-72,-78,-74,-71,-71,-74,-76,-56,-74,-72,-77,-73,-79,-79,-76,-73,-79,-89
-77,-71,-78,-74,-71,-71,-74,-76,-56,-74,-72,-77,-73,-79,-79,-77,-73,-79,-89
-77,-71,-78,-74,-71,-71,-74,-75,-57,-74,-72,-77,-73,-79,-79,-77,-72,-79,-89
-77,-71,-78,-74,-72,-70,-74,-75,-57,-74,-72,-77,-73,-79,-79,-77,-71,-79,-89
-77,-71,-78,-73,-72,-70,-75,-76,-56,-74,-72,-77,-73,-79,-79,-77,-70,-79,-89
-77,-71,-78,-73,-72,-70,-74,-75,-56,-73,-72,-77,-73,-79,-79,-77,-71,-79,-89
-77,-71,-78,-73,-72,-69,-74,-76,-57,-74,-72,-77,-73,-79,-79,-77,-72,-79,-89
-77,-71,-78,-72,-72,-69,-74,-76,-57,-75,-72,-77,-73,-79,-79,-77,-75,-79,-89
-77,-71,-78,-72,-72,-69,-74,-76,-57,-75,-72,-76,-73,-79,-79,-77,-75,-79,-90
-77,-71,-78,-72,-72,-70,-74,-76,-57,-75,-72,-77,-73,-79,-79,-77,-74,-79,-90
-77,-71,-78,-72,-72,-71,-74,-75,-56,-74,-72,-77,-73,-79,-79,-76,-74,-79,-90
-77,-71,-78,-72,-72,-70,-74,-75,-56,-75,-72,-77,-73,-79,-79,-77,-73,-79,-90
-77,-71,-78,-72,-72,-70,-73,-75,-57,-75,-72,-77,-74,-79,-79,-77,-72,-79,-91
-77,-71,-78,-73,-72,-70,-73,-75,-56,-74,-73,-77,-74,-79,-79,-77,-72,-79,-91
-77,-71,-78,-74,-72,-70,-73,-74,-56,-74,-73,-77,-74,-79,-79,-77,-72,-79,-91
-76,-71,-78,-75,-72,-69,-73,-75,-60,-74,-72,-76,-74,-79,-79,-77,-72,-79,-91
-76,-71,-78,-74,-72,-70,-73,-75,-60,-73,-72,-77,-74,-79,-79,-77,-71,-79,-91
-76,-71,-78,-74,-72,-70,-73,-75,-60,-74,-72,-77,-73,-79,-79,-77,-70,-79,-92
-77,-71,-78,-74,-72,-69,-73,-76,-59,-74,-72,-77,-73,-79,-79,-77,-71,-79,-93
-77,-71,-78,-74,-72,-70,-73,-76,-57,-75,-72,-77,-73,-79,-79,-77,-71,-79,-93
-77,-71,-78,-74,-72,-71,-74,-77,-57,-74,-72,-77,-73,-81,-79,-77,-72,-79,-92
-77,-71,-78,-74,-72,-70,-74,-76,-56,-74,-72,-77,-73,-81,-79,-77,-72,-79,-92
-77,-71,-78,-74,-74,-70,-74,-77,-56,-75,-72,-77,-73,-81,-79,-77,-72,-79,-92
-77,-71,-78,-73,-74,-70,-75,-75,-56,-74,-72,-79,-73,-81,-79,-76,-72,-79,-92
-77,-71,-78,-73,-74,-70,-75,-75,-57,-75,-72,-79,-73,-81,-79,-77,-72,-79,-92
-77,-71,-78,-73,-73,-70,-74,-76,-56,-75,-72,-79,-73,-81,-79,-77,-72,-79,-92
-77,-71,-78,-73,-73,-70,-74,-75,-56,-75,-72,-79,-73,-81,-79,-77,-72,-79,-92
-77,-71,-78,-73,-73,-70,-74,-75,-57,-76,-72,-79,-73,-81,-79,-76,-71,-79,-92
-76,-71,-78,-73,-73,-70,-73,-75,-57,-76,-72,-78,-73,-81,-79,-76,-71,-79,-92
-76,-71,-78,-73,-73,-70,-73,-75,-57,-76,-72,-77,-73,-81,-79,-77,-71,-79,-71
-76,-71,-78,-73,-73,-70,-73,-76,-56,-74,-72,-77,-73,-81,-79,-77,-71,-79,-72
-76,-71,-78,-73,-73,-70,-73,-74,-56,-74,-72,-77,-73,-81,-79,-77,-71,-79,-72
-77,-71,-78,-73,-72,-70,-72,-74,-56,-74,-72,-77,-73,-81,-79,-76,-71,-79,-72
-77,-71,-78,-73,-72,-69,-72,-75,-58,-74,-72,-77,-73,-81,-79,-78,-70,-79,-72
-76,-71,-78,-72,-72,-70,-72,-75,-57,-74,-72,-77,-73,-81,-79,-78,-71,-79,-71
-77,-71,-78,-72,-72,-70,-72,-76,-58,-74,-72,-77,-73,-81,-79,-78,-70,-79,-70
-77,-71,-78,-72,-72,-70,-73,-75,-57,-75,-72,-77,-73,-81,-79,-78,-70,-79,-70
-77,-71,-78,-72,-72,-70,-73,-75,-57,-76,-72,-77,-73,-81,-79,-78,-70,-79,-70
-77,-71,-78,-72,-72,-70,-73,-74,-57,-76,-72,-77,-73,-81,-79,-77,-75,-79,-70
-77,-71,-78,-72,-72,-70,-73,-74,-57,-76,-72,-77,-74,-81,-79,-77,-73,-79,-70
-77,-71,-78,-72,-72,-71,-72,-74,-56,-76,-72,-77,-74,-81,-79,-77,-72,-79,-70
-76,-71,-78,-72,-72,-71,-72,-74,-56,-76,-72,-77,-74,-81,-79,-76,-71,-79,-70
-77,-71,-78,-72,-72,-71,-72,-75,-56,-77,-72,-77,-74,-81,-79,-77,-71,-79,-70
-77,-71,-78,-72,-73,-70,-72,-75,-58,-76,-72,-77,-74,-81,-79,-76,-72,-79,-70
-77,-71,-78,-72,-73,-70,-72,-75,-61,-75,-72,-77,-74,-81,-79,-76,-73,-79,-69
-77,-71,-78,-72,-73,-70,-72,-75,-60,-76,-72,-77,-74,-81,-79,-77,-72,-79,-69
-77,-71,-78,-72,-73,-70,-72,-76,-59,-76,-72,-77,-74,-81,-79,-77,-70,-79,-69
-77,-71,-78,-72,-72,-70,-72,-76,-59,-75,-72,-77,-74,-81,-79,-77,-70,-79,-69
-77,-71,-78,-72,-72,-70,-72,-75,-58,-75,-72,-77,-73,-81,-79,-77,-70,-79,-69
-77,-71,-78,-72,-71,-69,-72,-75,-58,-75,-72,-77,-73,-81,-79,-77,-73,-79,-69
-77,-71,-78,-72,-71,-70,-72,-75,-58,-75,-72,-77,-73,-81,-79,-77,-72,-79,-69
-77,-71,-78,-72,-71,-71,-72,-74,-58,-75,-72,-77,-73,-81,-79,-77,-72,-79,-69
-77,-71,-78,-72,-71,-71,-72,-75,-56,-75,-72,-77,-73,-81,-79,-77,-72,-79,-69
-77,-71,-78,-72,-71,-71,-72,-74,-56,-75,-72,-77,-73,-81,-79,-77,-72,-79,-69
-77,-71,-78,-72,-71,-71,-73,-74,-58,-75,-72,-77,-73,-81,-79,-77,-72,-79,-72
-77,-71,-78,-72,-71,-70,-74,-73,-58,-75,-72,-77,-73,-81,-79,-77,-72,-79,-71
-77,-71,-78,-72,-71,-70,-74,-73,-57,-75,-72,-77,-73,-81,-79,-76,-71,-79,-71
-77,-71,-78,-73,-71,-70,-73,-74,-58,-75,-72,-77,-73,-81,-79,-77,-71,-79,-71
-76,-71,-78,-73,-71,-72,-73,-75,-57,-75,-72,-77,-73,-81,-79,-77,-71,-79,-70
-76,-71,-78,-73,-71,-72,-73,-74,-56,-74,-72,-77,-73,-81,-79,-77,-72,-79,-70
-77,-71,-78,-73,-71,-71,-73,-74,-57,-74,-72,-77,-73,-81,-79,-77,-71,-79,-70
-76,-71,-78,-74,-71,-70,-72,-74,-57,-74,-72,-77,-73,-81,-79,-77,-71,-79,-70
-77,-71,-78,-73,-71,-70,-72,-74,-56,-75,-72,-77,-73,-81,-79,-76,-70,-79,-70
-77,-71,-78,-73,-71,-70,-72,-74,-56,-75,-72,-77,-73,-81,-79,-76,-72,-79,-71
-76,-71,-78,-74,-71,-70,-75,-75,-57,-74,-72,-77,-73,-81,-79,-75,-73,-79,-70
-76,-71,-78,-74,-71,-70,-75,-75,-57,-74,-72,-77,-73,-81,-79,-75,-73,-79,-70
-76,-71,-78,-75,-71,-69,-74,-75,-57,-74,-72,-77,-73,-81,-79,-75,-73,-79,-70
-76,-71,-78,-75,-71,-69,-73,-76,-57,-74,-72,-77,-73,-81,-79,-79,-72,-79,-70
-76,-71,-78,-74,-71,-69,-74,-75,-57,-74,-72,-77,-73,-81,-79,-79,-74,-79,-70
-77,-71,-78,-74,-71,-69,-74,-75,-58,-75,-72,-77,-73,-81,-79,-79,-73,-79,-70
-77,-71,-78,-73,-71,-70,-74,-75,-57,-79,-72,-77,-73,-81,-79,-79,-72,-79,-70
-77,-71,-77,-73,-71,-70,-74,-75,-56,-77,-72,-77,-73,-81,-79,-77,-72,-79,-70
-77,-71,-77,-73,-71,-70,-74,-76,-57,-77,-72,-77,-73,-81,-79,-77,-73,-79,-70
-77,-71,-77,-73,-71,-70,-73,-76,-56,-77,-73,-77,-73,-81,-79,-77,-73,-79,-70
-77,-71,-77,-73,-71,-70,-73,-75,-56,-77,-73,-77,-73,-81,-79,-77,-75,-79,-69
-77,-71,-77,-73,-71,-70,-73,-75,-56,-77,-73,-77,-73,-81,-79,-77,-75,-79,-69
-77,-71,-77,-73,-71,-71,-74,-75,-56,-77,-72,-77,-73,-81,-79,-77,-74,-79,-70
-77,-71,-77,-73,-71,-71,-73,-74,-56,-76,-72,-77,-73,-81,-79,-77,-74,-79,-70
-77,-71,-77,-73,-71,-71,-73,-74,-58,-76,-72,-77,-73,-81,-79,-77,-72,-79,-70
-77,-71,-77,-73,-71,-71,-73,-79,-57,-75,-72,-77,-73,-81,-79,-77,-72,-79,-69
-77,-71,-77,-73,-71,-71,-73,-81,-58,-75,-72,-77,-73,-81,-79,-77,-72,-79,-69
-77,-71,-77,-74,-71,-71,-73,-77,-58,-74,-72,-77,-73,-81,-79,-76,-71,-79,-69
-77,-71,-77,-74,-71,-71,-73,-76,-58,-75,-72,-77,-73,-81,-79,-76,-73,-79,-69
-77,-71,-78,-74,-71,-71,-72,-77,-57,-75,-72,-77,-73,-82,-79,-76,-73,-79,-69
-77,-71,-78,-73,-71,-71,-72,-77,-58,-75,-72,-77,-74,-82,-79,-77,-72,-79,-69
-76,-71,-78,-73,-71,-72,-72,-76,-57,-75,-72,-77,-74,-82,-79,-77,-72,-79,-69
-76,-71,-78,-73,-71,-72,-72,-75,-57,-75,-72,-77,-74,-82,-79,-77,-72,-79,-69
-77,-71,-77,-73,-71,-72,-72,-74,-56,-76,-72,-77,-74,-82,-79,-76,-72,-79,-69
-77,-71,-77,-73,-71,-72,-72,-75,-56,-77,-72,-77,-74,-81,-79,-76,-70,-79,-69
-77,-71,-78,-73,-71,-72,-72,-75,-56,-77,-72,-77,-74,-81,-79,-75,-70,-79,-69
-77,-71,-78,-73,-71,-72,-72,-76,-56,-77,-72,-77,-74,-80,-79,-76,-72,-79,-69
-77,-71,-78,-73,-71,-72,-72,-75,-56,-77,-72,-77,-74,-80,-79,-77,-72,-79,-68
-77,-71,-78,-73,-71,-71,-72,-74,-56,-76,-72,-77,-74,-80,-79,-77,-72,-79,-68
-77,-71,-78,-74,-71,-71,-73,-75,-57,-76,-72,-79,-73,-80,-79,-76,-72,-79,-68
-77,-71,-78,-74,-71,-72,-73,-74,-56,-76,-72,-78,-73,-80,-79,-76,-73,-79,-68
-77,-71,-78,-73,-71,-72,-73,-74,-56,-76,-72,-77,-73,-80,-79,-76,-71,-79,-69
-77,-71,-78,-73,-71,-72,-72,-75,-57,-76,-72,-77,-73,-80,-79,-75,-72,-79,-69
-77,-71,-78,-73,-71,-72,-72,-75,-56,-76,-72,-77,-73,-80,-79,-75,-72,-79,-70
-77,-71,-78,-73,-71,-72,-72,-75,-56,-76,-72,-77,-73,-80,-79,-74,-72,-79,-70
-77,-71,-78,-73,-71,-72,-72,-75,-56,-76,-72,-77,-73,-80,-79,-74,-72,-79,-70
-77,-71,-78,-73,-71,-72,-72,-75,-56,-76,-72,-77,-73,-80,-79,-74,-72,-79,-70
-77,-71,-78,-73,-71,-72,-72,-75,-57,-76,-72,-77,-73,-80,-79,-75,-75,-79,-70
-77,-71,-78,-73,-71,-72,-72,-74,-58,-77,-72,-77,-73,-80,-79,-75,-73,-79,-69
-77,-71,-78,-73,-71,-72,-72,-74,-58,-77,-72,-77,-73,-80,-79,-76,-72,-79,-69
-76,-71,-78,-73,-71,-72,-73,-74,-58,-76,-72,-77,-74,-80,-79,-77,-72,-79,-69
-77,-71,-78,-73,-71,-72,-72,-74,-58,-76,-72,-77,-74,-80,-79,-77,-71,-79,-69
-77,-71,-78,-73,-71,-72,-72,-73,-56,-76,-72,-77,-74,-80,-79,-77,-72,-79,-69
-77,-71,-78,-73,-71,-72,-72,-73,-56,-76,-72,-77,-74,-80,-79,-77,-72,-79,-69
-77,-71,-78,-73,-71,-71,-72,-73,-56,-76,-71,-77,-74,-80,-79,-77,-72,-79,-69
-76,-71,-78,-73,-71,-70,-72,-73,-56,-76,-71,-77,-74,-80,-79,-77,-72,-79,-69
-77,-71,-78,-73,-71,-70,-72,-73,-56,-76,-71,-77,-74,-80,-79,-77,-72,-79,-70
-77,-71,-78,-73,-71,-70,-72,-74,-57,-75,-71,-77,-74,-80,-79,-77,-72,-79,-70
-77,-71,-78,-73,-71,-70,-72,-75,-56,-75,-71,-77,-74,-80,-79,-77,-71,-79,-70
-77,-71,-78,-73,-71,-70,-72,-75,-56,-76,-71,-77,-74,-80,-79,-77,-71,-79,-69
-76,-71,-78,-73,-71,-70,-72,-75,-56,-75,-71,-77,-74,-80,-79,-77,-71,-79,-69
-76,-71,-78,-73,-71,-71,-72,-74,-56,-76,-71,-77,-74,-80,-79,-77,-71,-79,-69
-76,-71,-78,-74,-71,-71,-72,-74,-56,-76,-71,-77,-74,-80,-79,-77,-71,-79,-69
-76,-71,-78,-73,-71,-71,-72,-74,-56,-75,-71,-77,-74,-80,-79,-77,-70,-79,-69
-76,-71,-78,-72,-71,-71,-72,-74,-57,-75,-71,-77,-74,-80,-79,-77,-71,-79,-69
-77,-71,-78,-72,-71,-70,-72,-74,-59,-75,-71,-77,-73,-80,-79,-77,-73,-79,-69
-76,-71,-78,-72,-71,-70,-72,-75,-59,-74,-71,-77,-73,-80,-79,-76,-72,-79,-70
-76,-71,-78,-72,-71,-70,-72,-75,-59,-74,-71,-77,-73,-80,-79,-76,-72,-79,-70
-76,-71,-78,-72,-71,-69,-72,-75,-58,-74,-71,-77,-73,-80,-79,-76,-72,-79,-71
-76,-71,-78,-72,-71,-70,-73,-75,-56,-75,-71,-77,-72,-80,-79,-76,-72,-79,-71
