,"X,Y","""Convertidores Estaticos""
20:AA:4B:AE:FD:0A","""UdeC""
84:D4:7E:29:3E:80","""FabLab""
AC:84:C6:3E:EF:51","""SMA1930055648""
B0:72:BF:05:3C:3D","""Lab ERNC""
00:90:4C:91:00:03","""Eduescob1""
68:FF:7B:1D:44:01","""eduroam""
84:D4:7E:29:3E:82","""LCDA""
B0:48:7A:DE:14:8C","""Sistemas Electronicos""
64:70:02:40:6C:DE","""AP_1612927617""
BC:54:F9:FC:7F:60","""Laboratorio de Redes""
48:F8:B3:22:4C:FA","""Microondas""
48:F8:B3:22:4D:4B","""Lab Energia Renovable 2""
98:FC:11:54:32:53","""CE5CFB""
98:FC:11:E2:A6:A5","""Sala Dise\xC3\xB1o""
0A:18:D6:CB:01:A4","""Ing. Civil Telecomunicaciones""
00:1E:E5:7B:E0:BE","""Lab Energias Renovables""
F4:EC:38:D2:09:78","""Vibraciones""
50:C7:BF:DD:C3:B3","""LabSerc 2.4""
94:10:3E:86:13:20","""Die231""
EC:08:6B:42:B5:4A","""Controlistas""
54:E6:FC:E7:FA:D2"
3718,"(1,0)",-67,-75,-73,-76,-54,-65,-73,-74,-73,-65,-71,-72,-81,-73,-76,-72,-79,-78,-86,-81,-79
3719,"(1,0)",-67,-74,-72,-76,-54,-65,-73,-74,-73,-65,-71,-72,-83,-72,-75,-72,-79,-78,-87,-81,-79
3720,"(1,0)",-67,-74,-72,-76,-54,-65,-73,-74,-73,-65,-71,-72,-83,-72,-75,-72,-79,-78,-87,-80,-79
3721,"(1,0)",-67,-74,-72,-76,-54,-65,-73,-74,-73,-65,-71,-72,-83,-72,-75,-72,-79,-78,-87,-80,-79
3722,"(1,0)",-67,-73,-72,-76,-54,-65,-74,-74,-73,-65,-71,-72,-82,-72,-75,-72,-79,-78,-86,-80,-79
3723,"(1,0)",-67,-73,-72,-76,-53,-64,-74,-74,-73,-65,-71,-72,-82,-72,-75,-72,-79,-78,-87,-80,-79
3724,"(1,0)",-67,-72,-72,-76,-53,-64,-74,-74,-73,-65,-71,-74,-82,-72,-75,-72,-79,-78,-87,-80,-79
3725,"(1,0)",-67,-72,-72,-77,-57,-65,-74,-74,-73,-65,-72,-75,-81,-72,-75,-72,-79,-78,-87,-80,-79
3726,"(1,0)",-67,-72,-72,-77,-56,-65,-74,-74,-73,-65,-72,-74,-81,-72,-75,-72,-79,-78,-87,-80,-79
3727,"(1,0)",-67,-73,-72,-76,-55,-65,-74,-74,-72,-65,-72,-74,-81,-72,-75,-72,-79,-78,-87,-80,-79
3728,"(1,0)",-67,-73,-71,-76,-54,-65,-74,-73,-72,-65,-72,-73,-81,-72,-74,-72,-79,-78,-89,-80,-79
3729,"(1,0)",-67,-73,-71,-77,-54,-64,-73,-75,-72,-65,-72,-73,-83,-72,-74,-72,-79,-78,-89,-80,-79
3730,"(1,0)",-67,-74,-71,-76,-54,-64,-73,-74,-72,-65,-72,-73,-81,-72,-74,-72,-79,-78,-89,-80,-79
3731,"(1,0)",-67,-74,-72,-76,-55,-64,-73,-75,-72,-65,-72,-73,-81,-72,-74,-72,-79,-78,-87,-80,-79
3732,"(1,0)",-67,-73,-72,-76,-54,-65,-73,-74,-72,-65,-72,-73,-81,-72,-74,-72,-79,-78,-85,-80,-79
3733,"(1,0)",-67,-74,-72,-76,-54,-65,-73,-74,-72,-65,-72,-73,-81,-72,-74,-72,-79,-78,-86,-80,-79
3734,"(1,0)",-67,-74,-74,-76,-54,-64,-73,-74,-72,-65,-72,-75,-81,-72,-74,-72,-79,-78,-86,-80,-79
3735,"(1,0)",-67,-75,-74,-76,-54,-65,-74,-74,-72,-65,-72,-75,-81,-72,-74,-72,-79,-78,-86,-80,-79
3736,"(1,0)",-67,-75,-72,-76,-54,-65,-74,-74,-72,-65,-72,-75,-81,-73,-74,-72,-79,-78,-87,-80,-79
3737,"(1,0)",-67,-74,-72,-76,-54,-65,-74,-74,-72,-65,-72,-76,-81,-73,-74,-72,-79,-78,-87,-80,-79
3738,"(1,0)",-67,-74,-73,-76,-54,-65,-73,-74,-72,-65,-72,-75,-81,-73,-75,-72,-79,-78,-87,-80,-79
3739,"(1,0)",-67,-75,-74,-76,-54,-65,-73,-73,-72,-65,-72,-73,-81,-73,-75,-72,-79,-78,-87,-80,-79
3740,"(1,0)",-67,-74,-74,-76,-54,-65,-73,-73,-72,-65,-72,-73,-82,-72,-75,-72,-79,-78,-87,-80,-79
3741,"(1,0)",-67,-73,-73,-76,-54,-65,-73,-73,-72,-65,-72,-73,-81,-72,-75,-72,-79,-78,-87,-80,-79
3742,"(1,0)",-67,-73,-73,-77,-54,-66,-73,-72,-72,-65,-72,-73,-81,-72,-75,-72,-79,-78,-87,-80,-79
3743,"(1,0)",-67,-74,-73,-77,-54,-66,-73,-72,-72,-65,-72,-73,-81,-72,-75,-73,-79,-78,-87,-82,-79
3744,"(1,0)",-67,-74,-73,-77,-54,-66,-74,-72,-72,-65,-72,-75,-81,-72,-74,-73,-79,-78,-87,-81,-79
3745,"(1,0)",-67,-74,-73,-77,-54,-66,-74,-73,-72,-65,-72,-75,-81,-72,-74,-73,-79,-78,-87,-81,-79
3746,"(1,0)",-67,-74,-73,-76,-54,-65,-73,-73,-72,-65,-72,-74,-81,-72,-74,-72,-79,-78,-87,-81,-79
3747,"(1,0)",-67,-75,-73,-76,-54,-66,-73,-73,-72,-65,-72,-74,-81,-73,-75,-72,-79,-78,-86,-81,-79
3748,"(1,0)",-67,-75,-73,-76,-54,-66,-73,-73,-72,-65,-72,-74,-81,-73,-75,-72,-79,-78,-87,-81,-79
3749,"(1,0)",-67,-75,-73,-75,-54,-66,-73,-73,-72,-65,-72,-73,-80,-73,-75,-72,-79,-78,-84,-80,-79
3750,"(1,0)",-67,-75,-73,-75,-57,-65,-73,-72,-72,-65,-72,-74,-80,-73,-75,-72,-79,-78,-87,-80,-79
3751,"(1,0)",-67,-74,-73,-75,-56,-65,-73,-72,-72,-65,-72,-74,-82,-72,-75,-72,-79,-78,-87,-80,-79
3752,"(1,0)",-67,-74,-74,-76,-54,-65,-74,-72,-72,-65,-73,-73,-82,-72,-75,-72,-79,-78,-86,-80,-79
3753,"(1,0)",-67,-74,-74,-77,-54,-65,-73,-72,-72,-65,-73,-73,-82,-72,-74,-72,-79,-78,-87,-80,-79
3754,"(1,0)",-67,-75,-73,-77,-54,-66,-73,-72,-72,-65,-73,-73,-85,-72,-74,-72,-79,-78,-87,-80,-79
3755,"(1,0)",-67,-76,-73,-77,-54,-65,-73,-72,-72,-65,-72,-73,-85,-72,-74,-72,-79,-78,-84,-80,-79
3756,"(1,0)",-68,-76,-72,-77,-54,-65,-73,-72,-72,-65,-72,-73,-85,-72,-75,-72,-79,-78,-85,-80,-79
3757,"(1,0)",-67,-75,-72,-76,-54,-65,-73,-72,-72,-65,-72,-73,-85,-72,-75,-72,-79,-78,-86,-80,-79
3758,"(1,0)",-67,-74,-71,-76,-54,-65,-73,-72,-72,-65,-72,-73,-86,-73,-75,-72,-79,-78,-86,-80,-79
3759,"(1,0)",-67,-74,-72,-76,-53,-64,-73,-72,-72,-65,-71,-73,-85,-73,-75,-72,-79,-78,-86,-80,-79
3760,"(1,0)",-67,-74,-72,-75,-52,-65,-72,-73,-73,-65,-71,-73,-85,-74,-75,-72,-79,-77,-86,-80,-79
3761,"(1,0)",-67,-73,-73,-75,-53,-65,-72,-73,-73,-65,-72,-73,-85,-74,-76,-72,-79,-77,-87,-80,-79
3762,"(1,0)",-67,-75,-73,-75,-54,-65,-72,-73,-73,-65,-72,-73,-85,-73,-76,-72,-79,-77,-87,-80,-79
3763,"(1,0)",-67,-74,-73,-76,-56,-64,-72,-73,-73,-65,-72,-73,-86,-73,-77,-72,-79,-77,-87,-80,-79
3764,"(1,0)",-67,-74,-73,-76,-56,-64,-72,-73,-73,-65,-72,-74,-86,-73,-77,-72,-79,-77,-84,-80,-79
3765,"(1,0)",-67,-74,-73,-76,-54,-64,-72,-72,-73,-65,-72,-74,-85,-72,-77,-72,-79,-77,-86,-80,-79
3766,"(1,0)",-67,-74,-72,-76,-54,-65,-73,-72,-73,-65,-72,-76,-85,-72,-77,-72,-79,-77,-86,-80,-79
3767,"(1,0)",-67,-75,-73,-77,-54,-66,-73,-72,-73,-65,-72,-75,-84,-73,-77,-72,-79,-77,-87,-80,-79
3768,"(1,0)",-67,-75,-73,-77,-54,-66,-73,-72,-73,-65,-73,-74,-84,-74,-77,-72,-79,-77,-87,-80,-79
3769,"(1,0)",-67,-76,-73,-77,-54,-67,-73,-72,-73,-65,-73,-74,-83,-74,-77,-71,-79,-78,-85,-80,-79
3770,"(1,0)",-67,-75,-73,-77,-54,-66,-73,-72,-73,-65,-73,-73,-84,-74,-76,-71,-79,-78,-86,-80,-79
3771,"(1,0)",-67,-75,-73,-76,-54,-65,-72,-72,-73,-65,-73,-73,-84,-74,-77,-71,-79,-78,-86,-80,-79
3772,"(1,0)",-67,-75,-73,-75,-55,-65,-72,-72,-73,-65,-73,-73,-84,-74,-77,-71,-79,-78,-86,-80,-79
3773,"(1,0)",-67,-75,-74,-76,-54,-65,-72,-72,-73,-65,-72,-73,-83,-73,-77,-71,-79,-78,-86,-80,-79
3774,"(1,0)",-67,-75,-73,-76,-54,-65,-72,-72,-73,-65,-72,-73,-83,-73,-77,-71,-79,-78,-86,-80,-79
3775,"(1,0)",-67,-74,-73,-77,-54,-65,-72,-72,-73,-65,-72,-73,-83,-73,-77,-71,-79,-78,-84,-80,-79
3776,"(1,0)",-67,-74,-72,-77,-54,-65,-72,-72,-73,-65,-72,-75,-82,-73,-77,-71,-79,-78,-85,-80,-79
3777,"(1,0)",-67,-74,-72,-76,-54,-65,-72,-72,-73,-65,-72,-74,-83,-73,-77,-71,-79,-78,-85,-80,-79
3778,"(1,0)",-67,-75,-72,-77,-53,-65,-72,-72,-73,-65,-72,-74,-83,-73,-77,-71,-79,-78,-86,-80,-79
3779,"(1,0)",-67,-75,-72,-77,-53,-65,-72,-72,-74,-65,-72,-74,-83,-73,-77,-71,-79,-78,-86,-80,-79
3780,"(1,0)",-67,-75,-74,-77,-53,-65,-72,-72,-75,-65,-72,-74,-82,-73,-75,-71,-79,-78,-86,-80,-79
3781,"(1,0)",-67,-75,-73,-77,-52,-65,-72,-72,-75,-65,-72,-74,-81,-73,-75,-71,-79,-78,-87,-79,-79
3782,"(1,0)",-67,-76,-73,-77,-53,-65,-72,-72,-75,-65,-72,-73,-81,-73,-75,-71,-79,-78,-87,-79,-79
3783,"(1,0)",-67,-76,-74,-77,-53,-65,-72,-72,-75,-65,-72,-73,-83,-72,-75,-71,-79,-78,-87,-81,-79
3784,"(1,0)",-67,-76,-72,-77,-53,-65,-72,-72,-74,-65,-72,-73,-83,-72,-76,-71,-79,-78,-87,-81,-79
3785,"(1,0)",-67,-75,-72,-77,-53,-67,-72,-72,-74,-65,-72,-74,-83,-72,-76,-71,-79,-78,-83,-80,-79
3786,"(1,0)",-67,-75,-72,-77,-53,-66,-72,-72,-74,-65,-72,-74,-83,-72,-76,-71,-79,-78,-84,-80,-79
3787,"(1,0)",-67,-75,-72,-77,-53,-65,-72,-72,-74,-65,-72,-74,-83,-72,-76,-71,-79,-78,-85,-80,-79
3788,"(1,0)",-67,-75,-72,-77,-53,-65,-72,-72,-74,-65,-72,-73,-83,-72,-76,-71,-79,-78,-86,-80,-79
3789,"(1,0)",-67,-75,-72,-77,-53,-65,-72,-72,-74,-65,-72,-73,-82,-73,-76,-71,-79,-78,-86,-80,-79
3790,"(1,0)",-67,-75,-72,-77,-53,-65,-73,-72,-74,-65,-72,-72,-82,-73,-76,-71,-79,-78,-87,-80,-79
3791,"(1,0)",-67,-74,-72,-77,-53,-65,-73,-72,-75,-65,-72,-72,-84,-74,-76,-71,-79,-78,-88,-80,-79
3792,"(1,0)",-67,-75,-72,-77,-53,-65,-73,-72,-74,-65,-72,-72,-85,-74,-77,-71,-79,-78,-86,-80,-79
3793,"(1,0)",-67,-74,-72,-76,-53,-65,-73,-72,-74,-65,-73,-72,-86,-73,-77,-71,-79,-78,-85,-80,-79
3794,"(1,0)",-67,-75,-73,-76,-53,-64,-73,-72,-74,-65,-73,-72,-86,-73,-77,-71,-79,-78,-86,-80,-79
3795,"(1,0)",-67,-74,-73,-77,-53,-64,-73,-72,-74,-65,-73,-72,-85,-73,-77,-71,-79,-78,-87,-80,-79
3796,"(1,0)",-67,-74,-74,-77,-53,-64,-73,-72,-74,-65,-72,-75,-87,-73,-77,-71,-79,-78,-87,-80,-79
3797,"(1,0)",-67,-75,-73,-77,-53,-64,-73,-72,-74,-65,-72,-75,-87,-73,-77,-71,-79,-78,-88,-80,-79
3798,"(1,0)",-67,-75,-73,-77,-53,-64,-73,-72,-74,-65,-72,-74,-84,-73,-77,-71,-79,-78,-88,-80,-79
3799,"(1,0)",-67,-75,-73,-76,-53,-64,-73,-72,-73,-65,-72,-73,-84,-73,-77,-71,-79,-78,-88,-80,-79
3800,"(1,0)",-67,-75,-72,-76,-53,-64,-73,-72,-73,-65,-72,-73,-83,-73,-77,-71,-79,-78,-87,-80,-79
3801,"(1,0)",-67,-75,-72,-77,-53,-64,-74,-72,-73,-65,-72,-73,-82,-74,-77,-71,-79,-78,-87,-80,-79
3802,"(1,0)",-67,-75,-72,-77,-53,-64,-74,-72,-73,-65,-72,-73,-83,-74,-77,-71,-79,-78,-87,-80,-79
3803,"(1,0)",-67,-75,-72,-77,-53,-65,-74,-72,-73,-65,-72,-79,-83,-74,-77,-71,-79,-78,-87,-80,-79
3804,"(1,0)",-67,-76,-72,-77,-53,-64,-73,-72,-73,-65,-72,-76,-82,-74,-77,-71,-79,-78,-88,-80,-79
3805,"(1,0)",-67,-77,-72,-77,-53,-64,-73,-72,-73,-65,-72,-76,-83,-74,-77,-71,-79,-78,-88,-80,-79
3806,"(1,0)",-67,-76,-72,-76,-56,-65,-73,-72,-73,-65,-72,-75,-83,-74,-77,-71,-79,-78,-86,-80,-79
3807,"(1,0)",-67,-77,-72,-76,-55,-66,-73,-72,-73,-65,-72,-75,-83,-74,-77,-72,-79,-78,-86,-80,-79
3808,"(1,0)",-67,-76,-72,-76,-54,-65,-74,-72,-73,-65,-72,-74,-83,-74,-77,-72,-79,-78,-86,-80,-79
3809,"(1,0)",-67,-76,-73,-76,-54,-65,-73,-72,-73,-65,-72,-74,-83,-73,-76,-72,-79,-78,-87,-80,-79
3810,"(1,0)",-67,-74,-74,-77,-54,-66,-73,-72,-73,-65,-72,-73,-82,-73,-75,-72,-79,-78,-87,-80,-79
3811,"(1,0)",-67,-74,-74,-77,-54,-66,-73,-72,-73,-65,-72,-74,-82,-73,-75,-72,-79,-78,-87,-80,-79
3812,"(1,0)",-67,-75,-73,-77,-54,-66,-73,-72,-73,-65,-72,-73,-81,-73,-75,-72,-79,-78,-87,-81,-79
3813,"(1,0)",-67,-75,-73,-76,-53,-65,-73,-73,-73,-65,-72,-73,-81,-73,-75,-72,-79,-78,-87,-80,-79
3814,"(1,0)",-67,-75,-73,-76,-53,-65,-73,-74,-73,-65,-72,-73,-81,-73,-75,-72,-79,-78,-87,-80,-79
3815,"(1,0)",-67,-75,-73,-76,-53,-65,-73,-74,-73,-65,-72,-74,-81,-73,-75,-72,-79,-78,-87,-80,-79
3816,"(1,0)",-67,-74,-73,-76,-53,-65,-73,-74,-73,-65,-72,-74,-81,-73,-75,-72,-79,-78,-86,-80,-79
3817,"(1,0)",-67,-74,-73,-77,-53,-65,-73,-74,-73,-65,-72,-73,-81,-74,-75,-72,-79,-78,-87,-80,-79
3818,"(1,0)",-67,-74,-73,-77,-53,-65,-73,-74,-73,-65,-72,-73,-81,-74,-75,-72,-79,-78,-87,-80,-79
3819,"(1,0)",-67,-73,-73,-77,-53,-65,-73,-74,-74,-65,-72,-73,-81,-75,-76,-72,-79,-78,-87,-80,-79
3820,"(1,0)",-67,-73,-73,-76,-53,-65,-73,-73,-74,-65,-72,-73,-81,-75,-76,-72,-79,-78,-87,-80,-79
3821,"(1,0)",-67,-73,-72,-76,-53,-65,-73,-74,-74,-65,-72,-73,-81,-75,-76,-72,-79,-78,-88,-80,-79
3822,"(1,0)",-67,-73,-72,-76,-53,-65,-73,-73,-73,-65,-72,-73,-81,-75,-76,-72,-79,-78,-88,-80,-79
3823,"(1,0)",-67,-73,-73,-77,-54,-64,-73,-73,-73,-65,-72,-73,-81,-75,-75,-72,-79,-78,-85,-80,-79
3824,"(1,0)",-67,-73,-75,-77,-54,-64,-73,-73,-73,-65,-72,-73,-81,-75,-74,-72,-79,-78,-85,-80,-79
3825,"(1,0)",-67,-73,-74,-77,-54,-64,-73,-73,-73,-65,-72,-72,-81,-75,-75,-72,-79,-78,-85,-80,-79
3826,"(1,0)",-67,-73,-73,-76,-54,-64,-73,-73,-73,-65,-72,-72,-81,-75,-75,-71,-79,-78,-85,-80,-79
3827,"(1,0)",-67,-74,-72,-77,-54,-63,-74,-73,-73,-65,-72,-72,-81,-75,-75,-71,-79,-78,-85,-80,-79
3828,"(1,0)",-67,-75,-72,-77,-55,-64,-75,-73,-73,-65,-72,-72,-81,-74,-75,-71,-79,-78,-87,-80,-79
3829,"(1,0)",-67,-74,-72,-76,-54,-65,-74,-74,-73,-65,-72,-72,-81,-75,-75,-71,-79,-78,-87,-80,-79
3830,"(1,0)",-67,-75,-72,-77,-54,-65,-73,-72,-73,-65,-72,-72,-81,-74,-76,-71,-79,-78,-87,-80,-79
3831,"(1,0)",-67,-75,-73,-77,-54,-65,-73,-72,-72,-65,-72,-72,-81,-74,-76,-71,-79,-77,-86,-80,-79
3832,"(1,0)",-67,-74,-74,-77,-54,-65,-73,-72,-72,-65,-72,-72,-81,-74,-75,-71,-79,-77,-85,-80,-79
3833,"(1,0)",-67,-74,-72,-77,-54,-64,-73,-72,-72,-65,-72,-72,-83,-73,-75,-71,-79,-77,-86,-80,-79
3834,"(1,0)",-67,-75,-72,-77,-54,-65,-73,-72,-72,-65,-72,-72,-84,-73,-75,-71,-79,-78,-86,-80,-79
3835,"(1,0)",-67,-75,-72,-77,-54,-65,-73,-72,-72,-65,-72,-72,-84,-73,-76,-72,-79,-78,-86,-80,-79
3836,"(1,0)",-67,-76,-72,-77,-54,-65,-73,-72,-72,-65,-72,-73,-84,-73,-76,-72,-79,-78,-85,-80,-79
3837,"(1,0)",-67,-75,-73,-77,-54,-65,-73,-72,-72,-65,-72,-73,-84,-73,-76,-72,-79,-78,-85,-80,-79
3838,"(1,0)",-67,-74,-73,-77,-54,-64,-73,-72,-72,-65,-72,-73,-84,-73,-76,-72,-79,-78,-84,-80,-79
3839,"(1,0)",-67,-74,-73,-77,-54,-64,-75,-72,-72,-65,-72,-75,-84,-73,-76,-72,-79,-78,-85,-80,-79
3840,"(1,0)",-67,-73,-72,-77,-54,-64,-75,-72,-72,-65,-72,-74,-84,-73,-76,-72,-79,-78,-85,-80,-79
3841,"(1,0)",-67,-74,-72,-77,-54,-64,-74,-72,-72,-65,-72,-73,-83,-73,-76,-72,-79,-78,-85,-80,-79
3842,"(1,0)",-67,-74,-73,-77,-54,-64,-73,-72,-72,-67,-72,-73,-82,-73,-76,-72,-79,-78,-84,-80,-79
3843,"(1,0)",-67,-73,-73,-77,-54,-64,-73,-72,-72,-66,-72,-73,-82,-73,-75,-72,-79,-78,-84,-80,-79
3844,"(1,0)",-67,-73,-73,-76,-54,-65,-73,-72,-72,-66,-72,-73,-81,-73,-76,-72,-79,-78,-83,-80,-79
3845,"(1,0)",-67,-73,-72,-76,-54,-65,-73,-72,-72,-66,-72,-73,-81,-73,-76,-72,-79,-78,-83,-80,-79
3846,"(1,0)",-67,-74,-73,-77,-54,-65,-73,-72,-72,-66,-72,-73,-81,-72,-76,-72,-79,-78,-82,-79,-79
3847,"(1,0)",-69,-74,-73,-77,-53,-65,-73,-72,-72,-65,-72,-76,-81,-72,-76,-72,-79,-78,-83,-79,-79
3848,"(1,0)",-68,-73,-73,-77,-53,-65,-73,-72,-72,-65,-72,-75,-81,-72,-75,-72,-79,-78,-83,-79,-79
3849,"(1,0)",-67,-74,-73,-77,-53,-65,-73,-72,-72,-65,-72,-74,-81,-72,-76,-72,-79,-78,-83,-79,-79
3850,"(1,0)",-67,-74,-73,-77,-54,-65,-73,-72,-72,-65,-72,-74,-81,-72,-76,-72,-79,-78,-82,-79,-79
3851,"(1,0)",-67,-75,-72,-75,-54,-65,-73,-72,-72,-65,-72,-74,-81,-72,-75,-72,-79,-78,-82,-79,-79
3852,"(1,0)",-67,-74,-72,-74,-53,-66,-73,-72,-72,-65,-72,-74,-81,-72,-75,-72,-79,-78,-83,-79,-79
3853,"(1,0)",-67,-75,-72,-74,-53,-65,-73,-72,-72,-65,-72,-74,-81,-72,-75,-72,-79,-78,-83,-79,-79
3854,"(1,0)",-67,-74,-72,-76,-53,-65,-73,-72,-72,-65,-72,-73,-81,-72,-76,-71,-78,-85,-79,-79,-79
3855,"(1,0)",-67,-74,-72,-76,-53,-65,-73,-72,-72,-65,-72,-73,-82,-72,-76,-71,-78,-85,-81,-79,-79
3856,"(1,0)",-67,-74,-72,-75,-53,-65,-73,-72,-72,-65,-72,-73,-81,-72,-76,-71,-78,-85,-81,-79,-79
3857,"(1,0)",-67,-75,-72,-76,-53,-65,-73,-72,-72,-65,-72,-73,-81,-72,-76,-71,-78,-86,-81,-79,-79
3858,"(1,0)",-67,-75,-72,-76,-53,-65,-73,-72,-72,-65,-72,-73,-82,-72,-75,-71,-78,-85,-81,-79,-81
3859,"(1,0)",-67,-74,-72,-76,-53,-65,-73,-72,-72,-65,-72,-73,-82,-72,-75,-71,-78,-87,-81,-79,-81
3860,"(1,0)",-67,-74,-73,-76,-53,-65,-73,-72,-72,-65,-72,-73,-81,-72,-75,-71,-78,-85,-81,-79,-81
3861,"(1,0)",-67,-74,-73,-76,-53,-65,-73,-72,-72,-65,-72,-73,-81,-72,-74,-71,-78,-86,-81,-79,-81
3862,"(1,0)",-67,-74,-73,-76,-53,-65,-73,-73,-72,-65,-72,-74,-81,-72,-74,-71,-78,-84,-81,-79,-81
3863,"(1,0)",-67,-74,-73,-76,-53,-65,-73,-74,-72,-65,-72,-74,-81,-72,-74,-71,-78,-85,-81,-79,-81
3864,"(1,0)",-67,-74,-73,-76,-54,-65,-73,-73,-72,-65,-72,-74,-81,-72,-75,-71,-78,-85,-81,-79,-81
3865,"(1,0)",-67,-73,-74,-76,-53,-65,-73,-73,-72,-65,-72,-74,-81,-72,-75,-71,-78,-89,-80,-79,-81
3866,"(1,0)",-67,-73,-74,-76,-54,-65,-73,-74,-72,-65,-72,-74,-81,-72,-75,-71,-78,-89,-80,-79,-81
3867,"(1,0)",-67,-73,-73,-75,-54,-65,-73,-74,-72,-65,-72,-73,-81,-72,-75,-71,-78,-89,-80,-79,-81
3868,"(1,0)",-67,-73,-73,-76,-54,-65,-73,-73,-72,-65,-70,-72,-81,-72,-75,-71,-78,-89,-80,-79,-81
3869,"(1,0)",-67,-73,-73,-76,-53,-65,-73,-72,-72,-65,-71,-72,-81,-73,-74,-71,-78,-89,-80,-79,-81
3870,"(1,0)",-67,-74,-73,-76,-53,-65,-73,-72,-72,-65,-71,-72,-81,-73,-74,-71,-78,-89,-80,-79,-81
3871,"(1,0)",-67,-74,-72,-76,-53,-64,-74,-72,-72,-65,-72,-72,-81,-73,-74,-71,-77,-87,-80,-79,-81
3872,"(1,0)",-67,-74,-72,-77,-53,-64,-73,-72,-72,-65,-72,-74,-81,-73,-75,-71,-77,-87,-80,-79,-81
3873,"(1,0)",-67,-75,-72,-77,-53,-64,-73,-72,-72,-65,-72,-74,-81,-73,-75,-71,-76,-85,-80,-79,-81
3874,"(1,0)",-67,-75,-73,-77,-53,-65,-73,-72,-72,-65,-72,-75,-81,-73,-76,-71,-76,-86,-80,-79,-81
3875,"(1,0)",-67,-74,-73,-77,-53,-64,-73,-72,-72,-65,-72,-74,-81,-73,-75,-71,-77,-87,-80,-79,-81
3876,"(1,0)",-67,-74,-74,-77,-53,-65,-72,-72,-72,-65,-72,-74,-81,-73,-76,-71,-77,-85,-80,-79,-81
3877,"(1,0)",-67,-74,-74,-77,-53,-65,-72,-72,-72,-65,-72,-74,-81,-73,-75,-71,-77,-85,-80,-79,-81
3878,"(1,0)",-67,-74,-75,-76,-53,-65,-73,-72,-72,-65,-72,-74,-81,-73,-75,-71,-77,-86,-80,-79,-81
3879,"(1,0)",-67,-75,-74,-77,-54,-65,-73,-72,-72,-65,-72,-73,-81,-73,-76,-71,-77,-85,-80,-79,-81
3880,"(1,0)",-67,-74,-75,-77,-54,-64,-73,-74,-72,-65,-72,-73,-81,-73,-76,-71,-77,-85,-80,-79,-81
3881,"(1,0)",-67,-75,-74,-77,-54,-64,-73,-74,-72,-65,-72,-73,-81,-73,-76,-71,-77,-85,-80,-79,-81
3882,"(1,0)",-67,-74,-73,-77,-54,-65,-73,-74,-72,-65,-72,-73,-81,-73,-76,-71,-77,-86,-80,-79,-81
3883,"(1,0)",-67,-74,-73,-76,-54,-64,-73,-74,-72,-65,-72,-73,-81,-74,-76,-71,-78,-86,-80,-79,-81
3884,"(1,0)",-67,-74,-73,-76,-53,-65,-73,-74,-72,-65,-72,-74,-81,-74,-76,-71,-78,-87,-80,-79,-81
3885,"(1,0)",-67,-75,-73,-75,-54,-65,-73,-73,-72,-65,-72,-74,-83,-74,-76,-71,-78,-86,-80,-79,-81
3886,"(1,0)",-67,-74,-73,-75,-57,-66,-73,-74,-72,-65,-72,-75,-83,-73,-76,-71,-78,-86,-80,-79,-80
3887,"(1,0)",-67,-74,-72,-75,-56,-65,-73,-74,-72,-65,-72,-74,-82,-73,-76,-71,-78,-86,-80,-79,-80
3888,"(1,0)",-67,-74,-72,-75,-55,-67,-73,-74,-72,-65,-72,-74,-82,-73,-76,-71,-78,-86,-80,-79,-80
3889,"(1,0)",-67,-74,-72,-75,-55,-66,-73,-74,-72,-65,-72,-73,-82,-73,-76,-71,-77,-85,-80,-79,-80
3890,"(1,0)",-67,-74,-72,-75,-58,-65,-73,-74,-72,-65,-72,-72,-82,-73,-76,-73,-78,-85,-80,-79,-80
3891,"(1,0)",-67,-74,-72,-75,-55,-65,-73,-74,-72,-65,-72,-72,-81,-72,-76,-73,-78,-85,-80,-79,-80
3892,"(1,0)",-67,-74,-72,-75,-54,-65,-73,-74,-72,-65,-72,-73,-81,-72,-76,-73,-78,-85,-80,-79,-80
3893,"(1,0)",-67,-75,-72,-75,-54,-65,-73,-74,-72,-65,-72,-73,-81,-72,-76,-73,-78,-85,-80,-79,-80
3894,"(1,0)",-67,-75,-72,-75,-54,-65,-73,-73,-72,-65,-72,-74,-81,-72,-77,-73,-78,-85,-80,-79,-80
3895,"(1,0)",-67,-75,-73,-75,-54,-65,-73,-73,-72,-65,-72,-74,-81,-73,-77,-72,-78,-84,-80,-79,-79
3896,"(1,0)",-67,-74,-73,-76,-54,-65,-73,-73,-71,-65,-72,-73,-81,-73,-76,-72,-78,-84,-80,-79,-79
3897,"(1,0)",-67,-74,-73,-76,-54,-65,-73,-73,-71,-65,-72,-74,-81,-73,-77,-72,-78,-85,-80,-79,-79
3898,"(1,0)",-67,-74,-73,-76,-54,-65,-73,-73,-72,-65,-72,-74,-81,-73,-77,-72,-78,-86,-80,-79,-79
3899,"(1,0)",-67,-74,-73,-76,-53,-64,-73,-73,-71,-65,-72,-74,-81,-72,-77,-72,-78,-86,-81,-79,-79
3900,"(1,0)",-67,-73,-72,-76,-53,-65,-73,-73,-72,-65,-72,-73,-81,-72,-76,-72,-78,-86,-81,-79,-79
3901,"(1,0)",-67,-74,-72,-76,-53,-65,-73,-74,-72,-65,-72,-73,-81,-72,-76,-72,-78,-85,-81,-79,-79
