,X,Y,"""Laboratorio de Redes""
48:F8:B3:22:4C:FA","""Lab ERNC""
00:90:4C:91:00:03","""Ing. Civil Telecomunicaciones""
00:1E:E5:7B:E0:BE","""Lab Energia Renovable 2""
98:FC:11:54:32:53","""AP_1612927617""
BC:54:F9:FC:7F:60","""Informatica_IS2-2""
00:4F:67:04:E5:70","""Microondas""
48:F8:B3:22:4D:4B","""Docentes FI""
0E:18:D6:CB:01:A4","""LabSerc 2.4""
94:10:3E:86:13:20","""FabLab""
AC:84:C6:3E:EF:51","""Lab Energias Renovables""
F4:EC:38:D2:09:78","""UdeC""
84:D4:7E:29:3E:80","""eduroam""
84:D4:7E:29:3E:82","""Die231""
EC:08:6B:42:B5:4A","""Convertidores Estaticos""
20:AA:4B:AE:FD:0A","""Lab 212""
00:23:CD:18:65:9C","""Sistemas Electronicos""
64:70:02:40:6C:DE","""linksys""
00:25:9C:98:4B:7D","""LCDA""
B0:48:7A:DE:14:8C","""DII-SalaEstudio""
D8:5D:4C:BF:11:FA","""Vibraciones""
50:C7:BF:DD:C3:B3","""MII2011""
74:EA:3A:C6:29:A0","""WiFi-UdeC""
84:D4:7E:29:3E:81","""Sala Dise\xC3\xB1o""
0A:18:D6:CB:01:A4","""Docentes FI""
0E:18:D6:6B:17:8E","""SMA1930055648""
B0:72:BF:05:3C:3D","""Baxter""
EC:22:80:F3:EB:EA","""labceramicos""
E8:DE:27:7F:69:DC"
25794,0,0,-45,-69,-57,-63,-65,-79,-71,-75,-67,-79,-57,-81,-79,-81,-71,-71,-79,-75,-75,-71,-79,-83,-79,-75,-75,-85,-83,-85
25795,0,0,-45,-71,-59,-63,-67,-79,-71,-75,-67,-77,-57,-81,-77,-77,-71,-71,-79,-77,-79,-73,-75,-83,-79,-77,-77,-83,-83,-85
25796,0,0,-39,-69,-59,-63,-67,-79,-71,-79,-65,-77,-57,-81,-79,-81,-73,-71,-75,-77,-75,-73,-79,-81,-79,-77,-77,-83,-81,-85
25797,0,0,-45,-67,-57,-63,-65,-79,-65,-75,-65,-77,-57,-75,-79,-79,-75,-69,-75,-77,-75,-73,-85,-81,-73,-77,-77,-81,-81,-85
25798,0,0,-45,-69,-59,-63,-61,-81,-71,-77,-65,-77,-55,-75,-81,-79,-71,-69,-77,-77,-75,-73,-83,-81,-79,-77,-75,-83,-81,-85
25799,0,0,-43,-69,-57,-63,-67,-79,-71,-79,-65,-77,-57,-75,-73,-79,-73,-69,-77,-75,-75,-73,-83,-81,-79,-75,-75,-83,-81,-85
25800,0,0,-45,-67,-59,-63,-65,-79,-71,-79,-67,-77,-57,-75,-79,-81,-75,-73,-77,-75,-77,-79,-75,-81,-73,-77,-77,-83,-85,-85
25801,0,0,-45,-67,-59,-63,-65,-79,-71,-75,-67,-77,-55,-73,-79,-81,-75,-71,-77,-75,-75,-65,-85,-75,-73,-75,-75,-83,-85,-85
25802,0,0,-45,-69,-59,-63,-65,-77,-65,-75,-65,-77,-57,-73,-81,-81,-75,-71,-77,-75,-75,-65,-79,-79,-73,-77,-75,-83,-85,-83
25803,0,0,-43,-67,-57,-63,-75,-77,-73,-79,-67,-79,-57,-75,-79,-71,-71,-69,-77,-75,-75,-71,-79,-81,-73,-77,-75,-81,-85,-83
25804,0,0,-43,-69,-57,-63,-65,-73,-65,-75,-67,-77,-57,-75,-79,-81,-71,-69,-79,-77,-75,-73,-79,-81,-73,-75,-75,-83,-85,-83
25805,0,0,-43,-69,-61,-63,-65,-79,-65,-77,-67,-77,-55,-73,-79,-81,-75,-71,-75,-75,-73,-73,-79,-81,-67,-73,-79,-83,-85,-85
25806,0,0,-43,-67,-59,-63,-67,-77,-69,-75,-67,-75,-55,-73,-79,-79,-75,-73,-77,-77,-71,-73,-77,-85,-77,-71,-71,-83,-85,-85
25807,0,0,-45,-67,-59,-65,-67,-75,-63,-77,-67,-79,-55,-75,-75,-75,-75,-69,-77,-73,-73,-65,-77,-85,-77,-75,-75,-83,-87,-85
25808,0,0,-45,-67,-59,-63,-67,-75,-63,-77,-65,-71,-57,-85,-75,-71,-75,-71,-77,-73,-75,-65,-69,-85,-77,-75,-69,-83,-83,-85
25809,0,0,-45,-67,-59,-63,-65,-77,-69,-79,-65,-79,-57,-75,-79,-77,-71,-71,-79,-75,-75,-65,-79,-85,-77,-77,-77,-83,-83,-83
25810,0,0,-45,-69,-57,-63,-65,-77,-65,-79,-65,-77,-55,-75,-79,-77,-73,-71,-73,-75,-75,-65,-79,-85,-77,-77,-73,-83,-83,-83
25811,0,0,-45,-69,-59,-61,-67,-77,-79,-75,-67,-77,-55,-73,-77,-77,-73,-71,-73,-77,-77,-65,-79,-85,-77,-75,-69,-83,-83,-83
25812,0,0,-41,-69,-59,-63,-65,-79,-69,-77,-67,-77,-57,-75,-79,-79,-75,-79,-79,-77,-77,-65,-77,-85,-77,-75,-75,-83,-83,-83
25813,0,0,-45,-69,-59,-63,-65,-75,-71,-79,-65,-71,-55,-75,-81,-79,-73,-73,-79,-75,-77,-69,-77,-85,-77,-75,-73,-83,-83,-87
25814,0,0,-47,-69,-59,-63,-65,-75,-71,-77,-65,-77,-57,-75,-79,-77,-73,-69,-79,-75,-75,-73,-87,-85,-77,-75,-73,-83,-87,-87
25815,0,0,-45,-67,-59,-63,-65,-75,-69,-73,-65,-77,-57,-75,-79,-79,-73,-71,-77,-75,-75,-67,-87,-85,-77,-75,-73,-83,-85,-87
25816,0,0,-47,-69,-59,-65,-67,-79,-71,-77,-69,-75,-57,-75,-79,-77,-73,-71,-79,-75,-75,-67,-83,-85,-73,-75,-77,-83,-85,-87
25817,0,0,-45,-69,-57,-63,-65,-77,-63,-75,-65,-75,-57,-75,-79,-77,-69,-71,-79,-75,-75,-67,-79,-77,-73,-77,-73,-83,-83,-87
25818,0,0,-67,-67,-59,-63,-65,-77,-69,-75,-67,-77,-57,-75,-73,-79,-75,-71,-79,-75,-75,-73,-79,-83,-73,-75,-69,-83,-83,-83
25819,0,0,-45,-67,-59,-63,-69,-79,-71,-73,-65,-77,-57,-75,-77,-77,-71,-73,-79,-77,-75,-73,-75,-77,-73,-75,-73,-83,-83,-83
25820,0,0,-41,-67,-59,-63,-67,-79,-71,-79,-65,-77,-57,-75,-79,-77,-71,-73,-79,-77,-75,-73,-75,-77,-79,-73,-77,-83,-83,-83
25821,0,0,-45,-69,-59,-63,-65,-79,-65,-75,-65,-77,-57,-75,-79,-77,-67,-71,-79,-77,-75,-65,-75,-77,-73,-77,-77,-83,-83,-83
25822,0,0,-41,-67,-59,-63,-67,-73,-65,-75,-67,-77,-55,-75,-79,-87,-73,-71,-77,-75,-75,-65,-75,-77,-73,-77,-77,-83,-83,-83
25823,0,0,-45,-69,-59,-63,-65,-79,-69,-75,-67,-75,-59,-73,-81,-77,-73,-67,-79,-75,-75,-71,-79,-77,-73,-75,-75,-83,-83,-83
25824,0,0,-41,-69,-59,-63,-65,-77,-71,-79,-63,-77,-57,-75,-75,-77,-69,-71,-79,-73,-75,-79,-83,-77,-73,-73,-77,-85,-83,-83
25825,0,0,-41,-69,-59,-63,-67,-79,-71,-79,-67,-77,-57,-75,-79,-77,-75,-67,-79,-75,-75,-73,-83,-77,-73,-77,-71,-85,-83,-83
25826,0,0,-43,-69,-57,-63,-65,-77,-69,-75,-67,-77,-55,-73,-79,-77,-73,-71,-79,-75,-75,-73,-83,-77,-73,-75,-71,-85,-85,-83
25827,0,0,-45,-69,-57,-63,-65,-79,-65,-77,-79,-77,-57,-75,-81,-77,-71,-73,-79,-75,-75,-73,-83,-79,-73,-75,-71,-83,-85,-83
25828,0,0,-45,-69,-57,-63,-67,-75,-69,-77,-67,-79,-57,-75,-79,-79,-79,-73,-77,-75,-75,-73,-71,-83,-73,-75,-71,-83,-85,-83
25829,0,0,-45,-69,-57,-77,-65,-79,-63,-75,-65,-77,-57,-75,-79,-79,-75,-75,-77,-75,-77,-73,-77,-83,-73,-79,-73,-83,-85,-83
25830,0,0,-45,-69,-59,-63,-67,-77,-69,-75,-65,-77,-57,-75,-77,-75,-75,-73,-79,-75,-73,-73,-77,-83,-73,-73,-73,-81,-83,-83
25831,0,0,-45,-69,-59,-63,-65,-79,-65,-77,-65,-77,-55,-77,-75,-75,-75,-71,-77,-75,-77,-73,-77,-81,-73,-77,-73,-79,-83,-83
25832,0,0,-41,-69,-57,-63,-65,-77,-69,-75,-65,-77,-57,-77,-81,-75,-75,-71,-77,-75,-77,-73,-77,-81,-79,-75,-73,-79,-83,-83
25833,0,0,-43,-69,-57,-63,-65,-77,-69,-73,-63,-77,-55,-71,-79,-75,-73,-71,-77,-77,-75,-73,-79,-81,-79,-77,-71,-85,-83,-83
25834,0,0,-43,-69,-59,-63,-67,-73,-69,-75,-65,-77,-57,-75,-79,-77,-75,-73,-77,-77,-79,-73,-79,-75,-73,-79,-73,-83,-85,-83
25835,0,0,-45,-69,-57,-63,-67,-79,-69,-85,-65,-77,-57,-73,-79,-77,-75,-71,-79,-77,-75,-73,-85,-75,-73,-75,-73,-81,-85,-83
25836,0,0,-45,-69,-57,-61,-67,-75,-69,-77,-67,-77,-57,-75,-79,-77,-71,-73,-79,-77,-75,-73,-83,-81,-73,-77,-73,-83,-85,-83
25837,0,0,-45,-65,-59,-63,-67,-77,-65,-73,-65,-77,-55,-73,-79,-79,-75,-73,-79,-77,-79,-71,-81,-81,-73,-77,-73,-81,-85,-83
25838,0,0,-45,-67,-57,-63,-67,-79,-71,-73,-65,-77,-57,-73,-79,-79,-75,-71,-77,-75,-75,-73,-85,-81,-73,-75,-69,-85,-85,-83
25839,0,0,-45,-69,-57,-65,-65,-79,-71,-75,-67,-77,-57,-75,-79,-73,-73,-73,-77,-75,-75,-73,-85,-83,-73,-75,-69,-85,-85,-83
25840,0,0,-45,-67,-59,-63,-67,-75,-71,-77,-67,-77,-57,-73,-75,-73,-73,-73,-77,-77,-75,-73,-77,-79,-77,-75,-73,-85,-85,-83
25841,0,0,-45,-69,-59,-63,-67,-79,-69,-77,-67,-77,-55,-71,-81,-79,-71,-71,-75,-77,-75,-73,-77,-79,-77,-83,-73,-85,-85,-83
25842,0,0,-45,-69,-59,-63,-67,-79,-69,-77,-67,-77,-57,-75,-79,-81,-73,-71,-77,-77,-75,-73,-77,-81,-77,-77,-75,-81,-83,-85
25843,0,0,-45,-67,-57,-63,-65,-79,-63,-75,-67,-75,-57,-75,-79,-75,-73,-69,-77,-77,-75,-73,-77,-81,-79,-77,-75,-81,-83,-85
25844,0,0,-45,-69,-57,-63,-67,-79,-65,-75,-65,-75,-57,-77,-79,-69,-69,-67,-73,-75,-75,-73,-69,-81,-79,-75,-75,-81,-83,-85
25845,0,0,-45,-67,-59,-63,-65,-79,-69,-77,-65,-75,-57,-75,-77,-75,-69,-71,-77,-75,-75,-73,-79,-81,-79,-77,-77,-81,-83,-85
25846,0,0,-43,-69,-59,-63,-65,-77,-71,-77,-67,-75,-57,-75,-79,-79,-77,-73,-77,-75,-75,-79,-79,-81,-79,-73,-77,-81,-81,-81
25847,0,0,-45,-69,-59,-63,-65,-77,-69,-71,-65,-77,-57,-75,-79,-77,-71,-69,-79,-77,-75,-79,-77,-81,-79,-75,-75,-83,-81,-85
25848,0,0,-45,-69,-59,-63,-77,-79,-69,-77,-67,-77,-57,-71,-79,-77,-75,-73,-79,-77,-77,-79,-79,-81,-73,-77,-77,-79,-85,-85
25849,0,0,-45,-69,-59,-63,-63,-69,-71,-77,-67,-77,-55,-83,-77,-79,-75,-71,-77,-77,-75,-79,-79,-81,-73,-77,-75,-81,-85,-85
25850,0,0,-45,-69,-59,-63,-63,-79,-71,-79,-67,-75,-57,-69,-79,-79,-75,-73,-77,-75,-77,-79,-79,-81,-73,-75,-75,-81,-85,-87
25851,0,0,-45,-67,-59,-65,-65,-77,-67,-77,-65,-77,-57,-75,-77,-77,-73,-71,-77,-75,-75,-79,-81,-81,-79,-77,-75,-81,-85,-85
25852,0,0,-45,-69,-59,-63,-65,-79,-69,-79,-67,-77,-57,-75,-79,-77,-75,-69,-77,-75,-75,-79,-79,-81,-79,-77,-75,-81,-85,-83
25853,0,0,-45,-69,-57,-61,-67,-79,-71,-77,-67,-75,-57,-73,-77,-77,-75,-71,-79,-75,-75,-79,-83,-81,-79,-75,-73,-81,-85,-83
25854,0,0,-45,-67,-57,-63,-65,-75,-63,-75,-67,-75,-57,-73,-79,-75,-75,-71,-79,-75,-77,-73,-83,-81,-79,-77,-73,-81,-85,-83
25855,0,0,-45,-69,-59,-63,-65,-79,-63,-77,-65,-75,-57,-75,-79,-75,-75,-71,-81,-75,-75,-73,-83,-81,-73,-77,-73,-83,-83,-85
25856,0,0,-43,-67,-61,-63,-65,-77,-69,-75,-65,-75,-55,-73,-79,-75,-67,-71,-77,-77,-75,-73,-83,-79,-75,-77,-73,-81,-83,-85
25857,0,0,-45,-67,-57,-63,-65,-77,-63,-75,-67,-75,-57,-73,-75,-81,-71,-85,-77,-79,-79,-77,-83,-79,-75,-77,-69,-81,-83,-85
25858,0,0,-45,-69,-57,-63,-65,-83,-67,-75,-65,-77,-57,-73,-79,-75,-71,-71,-77,-75,-77,-77,-71,-77,-75,-75,-75,-83,-81,-85
25859,0,0,-41,-67,-57,-63,-65,-79,-63,-73,-65,-77,-57,-75,-79,-75,-73,-71,-75,-75,-77,-77,-81,-77,-75,-75,-77,-81,-85,-83
25860,0,0,-45,-67,-59,-81,-67,-79,-69,-77,-67,-75,-55,-73,-77,-79,-71,-71,-75,-75,-75,-73,-77,-77,-77,-77,-77,-81,-85,-83
25861,0,0,-75,-77,-59,-63,-65,-79,-69,-73,-67,-77,-57,-73,-79,-77,-73,-69,-77,-77,-75,-73,-77,-77,-77,-77,-77,-81,-85,-83
25862,0,0,-45,-69,-57,-63,-65,-79,-69,-79,-65,-71,-57,-73,-79,-77,-71,-73,-75,-75,-79,-73,-77,-77,-77,-75,-77,-81,-85,-83
25863,0,0,-43,-67,-59,-63,-65,-73,-69,-75,-65,-77,-55,-73,-79,-77,-71,-71,-77,-75,-79,-73,-79,-77,-65,-75,-71,-83,-83,-83
25864,0,0,-41,-67,-59,-63,-67,-73,-69,-75,-65,-77,-57,-75,-81,-79,-73,-73,-77,-75,-79,-73,-79,-77,-77,-75,-71,-83,-85,-83
25865,0,0,-41,-69,-57,-63,-65,-77,-69,-79,-65,-77,-55,-75,-79,-77,-73,-71,-77,-77,-75,-73,-79,-83,-77,-75,-69,-83,-85,-83
25866,0,0,-43,-75,-59,-63,-65,-77,-63,-77,-67,-77,-57,-73,-79,-79,-75,-71,-77,-77,-77,-73,-71,-83,-73,-75,-71,-81,-85,-85
25867,0,0,-43,-69,-59,-75,-67,-79,-65,-75,-65,-77,-55,-73,-81,-77,-67,-71,-77,-77,-77,-73,-71,-83,-73,-75,-71,-81,-85,-85
25868,0,0,-45,-67,-57,-63,-67,-79,-69,-75,-67,-77,-57,-75,-77,-79,-65,-71,-77,-75,-77,-73,-79,-81,-77,-75,-77,-85,-83,-85
25869,0,0,-43,-69,-59,-63,-65,-79,-69,-77,-65,-77,-55,-75,-79,-77,-73,-67,-77,-75,-75,-73,-79,-81,-77,-75,-75,-83,-83,-85
25870,0,0,-45,-69,-57,-63,-65,-77,-69,-77,-67,-77,-57,-75,-81,-77,-73,-71,-77,-75,-75,-73,-83,-81,-73,-75,-75,-81,-85,-85
25871,0,0,-45,-69,-59,-63,-65,-77,-63,-75,-65,-77,-55,-75,-77,-77,-73,-71,-77,-75,-75,-73,-83,-81,-73,-75,-75,-83,-85,-85
25872,0,0,-45,-69,-59,-63,-63,-77,-69,-73,-63,-77,-57,-71,-79,-79,-67,-73,-77,-75,-75,-73,-83,-81,-73,-77,-73,-83,-83,-85
25873,0,0,-45,-69,-59,-63,-67,-79,-69,-73,-67,-77,-57,-71,-79,-79,-67,-73,-77,-77,-77,-69,-75,-81,-73,-77,-77,-85,-83,-85
25874,0,0,-41,-65,-59,-65,-65,-79,-65,-77,-67,-71,-57,-75,-77,-75,-73,-71,-79,-75,-75,-69,-75,-81,-73,-75,-77,-83,-83,-85
25875,0,0,-45,-69,-57,-63,-67,-79,-71,-77,-65,-77,-57,-75,-75,-77,-73,-71,-79,-75,-75,-69,-75,-81,-71,-79,-77,-83,-83,-85
25876,0,0,-45,-69,-59,-63,-65,-79,-71,-77,-69,-77,-57,-75,-77,-75,-73,-73,-77,-75,-75,-73,-75,-81,-73,-75,-77,-83,-83,-85
25877,0,0,-45,-69,-57,-63,-65,-79,-69,-75,-67,-77,-55,-75,-79,-79,-73,-73,-79,-77,-75,-79,-75,-81,-73,-77,-77,-83,-83,-85
25878,0,0,-43,-69,-57,-63,-65,-79,-65,-75,-67,-77,-57,-75,-81,-79,-73,-71,-77,-77,-75,-79,-75,-79,-81,-77,-77,-83,-83,-83
25879,0,0,-45,-67,-59,-63,-67,-81,-71,-75,-65,-77,-57,-75,-81,-79,-75,-73,-77,-75,-75,-73,-83,-79,-77,-77,-77,-83,-83,-85
25880,0,0,-45,-67,-57,-63,-65,-81,-71,-73,-67,-77,-55,-73,-79,-73,-75,-69,-71,-83,-77,-73,-83,-79,-77,-75,-75,-83,-83,-85
25881,0,0,-45,-67,-59,-65,-67,-79,-71,-73,-67,-73,-57,-75,-79,-77,-79,-69,-77,-83,-77,-79,-83,-81,-73,-75,-75,-83,-83,-83
25882,0,0,-45,-67,-57,-63,-65,-77,-69,-75,-65,-75,-55,-75,-79,-77,-75,-69,-77,-83,-77,-79,-79,-81,-79,-79,-75,-83,-83,-83
25883,0,0,-45,-67,-57,-63,-65,-75,-69,-77,-65,-77,-57,-75,-81,-79,-73,-73,-77,-71,-75,-71,-79,-81,-73,-77,-75,-83,-83,-83
25884,0,0,-47,-69,-59,-63,-65,-79,-71,-77,-65,-77,-57,-75,-77,-73,-75,-69,-77,-75,-75,-65,-79,-83,-73,-75,-75,-81,-83,-83
25885,0,0,-45,-69,-59,-63,-65,-79,-71,-77,-67,-77,-55,-75,-79,-75,-67,-69,-77,-75,-77,-65,-79,-81,-73,-75,-77,-81,-83,-83
25886,0,0,-45,-71,-57,-63,-65,-77,-71,-73,-65,-77,-57,-73,-77,-73,-73,-71,-77,-75,-75,-65,-81,-81,-73,-75,-77,-81,-83,-83
25887,0,0,-45,-65,-59,-63,-65,-77,-71,-79,-65,-77,-57,-73,-79,-69,-73,-73,-75,-75,-75,-77,-83,-81,-77,-75,-73,-81,-83,-81
25888,0,0,-45,-65,-59,-63,-65,-77,-63,-77,-65,-77,-57,-73,-77,-69,-75,-71,-75,-73,-75,-77,-83,-83,-73,-75,-73,-85,-83,-81
25889,0,0,-45,-67,-59,-63,-65,-77,-71,-75,-65,-79,-57,-73,-81,-69,-71,-71,-79,-75,-77,-77,-85,-83,-73,-75,-79,-83,-83,-81
25890,0,0,-45,-69,-85,-63,-67,-79,-71,-77,-65,-79,-57,-75,-79,-79,-75,-71,-77,-77,-75,-77,-85,-83,-73,-75,-79,-83,-83,-81
25891,0,0,-43,-69,-57,-63,-77,-79,-71,-77,-67,-75,-57,-75,-79,-79,-73,-73,-77,-75,-77,-73,-81,-83,-77,-75,-79,-85,-85,-85
25892,0,0,-43,-71,-57,-63,-67,-79,-71,-75,-65,-75,-55,-75,-81,-73,-73,-73,-77,-75,-77,-73,-81,-83,-73,-77,-79,-83,-85,-85
25893,0,0,-41,-69,-59,-63,-67,-79,-69,-77,-65,-77,-55,-73,-77,-73,-75,-73,-77,-75,-75,-73,-81,-83,-73,-75,-79,-83,-85,-85
25894,0,0,-45,-69,-59,-63,-65,-79,-65,-77,-67,-77,-57,-77,-79,-73,-75,-71,-77,-75,-75,-73,-79,-83,-73,-75,-79,-83,-85,-85
25895,0,0,-43,-67,-59,-63,-67,-79,-69,-73,-65,-77,-57,-81,-81,-81,-73,-67,-77,-75,-75,-73,-79,-83,-73,-75,-79,-83,-85,-85
25896,0,0,-43,-67,-59,-63,-85,-73,-69,-75,-65,-77,-57,-75,-69,-79,-75,-73,-77,-75,-75,-71,-83,-83,-79,-75,-77,-83,-85,-85
25897,0,0,-45,-67,-57,-63,-65,-73,-65,-73,-65,-77,-55,-75,-81,-79,-75,-73,-77,-75,-77,-71,-81,-83,-79,-75,-73,-81,-85,-85
25898,0,0,-45,-69,-57,-65,-65,-75,-69,-75,-65,-75,-57,-75,-77,-77,-73,-71,-71,-75,-77,-71,-81,-83,-73,-75,-75,-83,-85,-85
25899,0,0,-45,-69,-59,-63,-67,-75,-69,-77,-67,-73,-57,-75,-77,-77,-73,-71,-71,-75,-77,-73,-81,-83,-77,-75,-75,-83,-85,-85
25900,0,0,-79,-69,-57,-61,-67,-75,-69,-75,-65,-77,-57,-75,-79,-77,-71,-71,-77,-73,-77,-73,-81,-83,-77,-77,-67,-83,-85,-85
25901,0,0,-79,-69,-57,-63,-67,-75,-69,-77,-65,-77,-55,-75,-79,-77,-71,-71,-77,-75,-77,-73,-77,-83,-73,-75,-73,-83,-85,-85
25902,0,0,-45,-67,-57,-63,-65,-75,-69,-79,-65,-75,-55,-71,-79,-77,-71,-73,-77,-77,-75,-71,-77,-79,-73,-75,-73,-83,-85,-85
25903,0,0,-39,-71,-59,-63,-65,-79,-65,-83,-67,-77,-57,-75,-79,-77,-71,-73,-77,-77,-75,-71,-77,-77,-73,-75,-75,-83,-85,-85
25904,0,0,-45,-71,-59,-63,-67,-79,-69,-73,-65,-77,-57,-75,-75,-79,-71,-71,-77,-75,-75,-71,-77,-77,-73,-77,-73,-83,-85,-85
25905,0,0,-45,-69,-57,-63,-65,-79,-65,-77,-67,-77,-55,-75,-77,-77,-71,-71,-77,-75,-75,-71,-81,-77,-73,-77,-77,-81,-85,-87
25906,0,0,-45,-67,-59,-63,-65,-79,-69,-79,-67,-71,-57,-75,-79,-77,-75,-69,-77,-75,-75,-71,-81,-81,-73,-77,-77,-81,-87,-83
25907,0,0,-45,-67,-59,-63,-65,-79,-71,-77,-67,-77,-55,-75,-79,-77,-75,-69,-77,-75,-75,-71,-81,-81,-73,-77,-77,-81,-87,-83
25908,0,0,-43,-67,-57,-63,-67,-79,-71,-75,-65,-77,-57,-75,-79,-77,-75,-71,-77,-75,-75,-71,-81,-81,-73,-75,-77,-81,-87,-83
25909,0,0,-47,-67,-57,-63,-65,-79,-71,-77,-65,-77,-57,-75,-79,-77,-75,-71,-77,-75,-77,-71,-81,-81,-73,-75,-75,-83,-87,-83
25910,0,0,-41,-67,-59,-63,-65,-79,-69,-77,-65,-77,-57,-75,-81,-79,-75,-73,-77,-75,-75,-71,-81,-81,-79,-75,-73,-83,-87,-83
25911,0,0,-45,-67,-59,-65,-65,-79,-65,-77,-67,-69,-57,-73,-79,-77,-75,-73,-77,-77,-77,-71,-81,-79,-79,-75,-73,-85,-83,-85
25912,0,0,-43,-67,-59,-63,-65,-77,-69,-75,-67,-69,-57,-75,-79,-71,-71,-71,-77,-79,-77,-77,-81,-79,-79,-75,-71,-85,-83,-85
25913,0,0,-45,-67,-59,-63,-65,-77,-71,-77,-65,-77,-57,-75,-79,-77,-77,-69,-79,-75,-77,-77,-81,-79,-79,-83,-71,-85,-83,-85
25914,0,0,-45,-67,-59,-63,-67,-77,-71,-77,-67,-77,-57,-75,-77,-77,-73,-71,-79,-75,-77,-77,-81,-79,-73,-83,-79,-85,-83,-85
25915,0,0,-45,-69,-57,-63,-65,-75,-69,-75,-67,-77,-57,-77,-77,-77,-73,-71,-77,-75,-77,-77,-81,-81,-73,-83,-75,-85,-81,-85
25916,0,0,-45,-69,-59,-65,-65,-79,-71,-75,-63,-77,-57,-77,-79,-75,-71,-71,-77,-75,-75,-77,-83,-83,-73,-77,-77,-83,-81,-85
25917,0,0,-45,-71,-57,-63,-67,-81,-69,-79,-63,-77,-57,-73,-79,-75,-75,-73,-77,-75,-75,-77,-85,-79,-79,-77,-77,-83,-81,-85
25918,0,0,-43,-69,-57,-63,-79,-81,-65,-73,-65,-77,-55,-73,-79,-79,-73,-73,-77,-75,-75,-77,-85,-79,-79,-77,-71,-83,-81,-85
25919,0,0,-45,-69,-59,-65,-63,-75,-67,-73,-65,-77,-57,-73,-79,-79,-69,-73,-77,-75,-77,-77,-85,-79,-79,-77,-71,-81,-81,-85
25920,0,0,-45,-67,-59,-63,-67,-79,-61,-77,-65,-81,-57,-73,-79,-77,-75,-67,-77,-73,-75,-71,-77,-81,-79,-73,-71,-83,-81,-85
25921,0,0,-47,-69,-57,-63,-63,-77,-71,-77,-67,-81,-57,-73,-79,-79,-75,-67,-77,-73,-77,-71,-79,-81,-73,-77,-77,-83,-81,-85
25922,0,0,-41,-69,-59,-63,-65,-81,-65,-75,-67,-77,-57,-73,-79,-77,-73,-71,-77,-73,-75,-71,-81,-81,-73,-75,-71,-83,-81,-83
25923,0,0,-41,-69,-59,-63,-67,-73,-71,-75,-63,-79,-57,-75,-81,-77,-71,-73,-75,-75,-75,-67,-79,-79,-73,-75,-71,-83,-81,-83
25924,0,0,-45,-69,-59,-63,-65,-79,-69,-77,-65,-75,-55,-73,-79,-77,-71,-69,-75,-75,-77,-67,-87,-79,-73,-75,-75,-83,-81,-83
25925,0,0,-47,-67,-59,-63,-65,-85,-63,-69,-67,-75,-57,-73,-81,-77,-67,-73,-77,-73,-75,-67,-85,-79,-79,-75,-75,-83,-81,-83
25926,0,0,-41,-69,-59,-63,-65,-73,-71,-75,-65,-77,-57,-73,-75,-77,-75,-71,-77,-73,-75,-81,-77,-83,-79,-75,-73,-83,-81,-83
25927,0,0,-41,-69,-59,-63,-65,-81,-65,-77,-65,-77,-57,-75,-79,-81,-71,-73,-77,-75,-75,-81,-77,-83,-79,-75,-73,-83,-81,-83
25928,0,0,-45,-69,-59,-63,-65,-81,-71,-77,-67,-77,-55,-75,-79,-81,-71,-71,-77,-75,-73,-81,-77,-83,-79,-75,-67,-85,-81,-83
25929,0,0,-43,-67,-57,-63,-65,-73,-65,-75,-67,-77,-59,-75,-77,-81,-71,-71,-75,-75,-77,-81,-85,-83,-79,-77,-77,-85,-81,-83
25930,0,0,-47,-67,-57,-63,-63,-73,-65,-75,-65,-77,-57,-77,-79,-81,-75,-73,-75,-77,-75,-73,-79,-81,-79,-75,-77,-83,-83,-83
25931,0,0,-43,-65,-59,-59,-67,-79,-65,-75,-65,-77,-55,-75,-77,-75,-73,-73,-75,-77,-75,-73,-79,-81,-79,-75,-77,-83,-83,-85
25932,0,0,-45,-69,-59,-61,-65,-79,-69,-77,-65,-77,-55,-75,-79,-77,-75,-73,-77,-75,-75,-73,-79,-81,-79,-75,-75,-83,-83,-85
25933,0,0,-43,-71,-57,-65,-65,-79,-69,-75,-67,-77,-57,-75,-75,-77,-75,-71,-79,-77,-75,-73,-79,-81,-73,-75,-77,-83,-83,-85
25934,0,0,-45,-69,-59,-63,-65,-79,-71,-77,-65,-77,-55,-71,-81,-77,-75,-71,-79,-77,-75,-73,-79,-81,-73,-75,-69,-81,-83,-85
25935,0,0,-39,-71,-59,-63,-65,-79,-65,-73,-67,-77,-59,-77,-79,-77,-73,-71,-79,-75,-75,-73,-79,-81,-73,-77,-77,-81,-83,-85
25936,0,0,-45,-71,-57,-63,-65,-77,-71,-77,-65,-77,-55,-73,-81,-77,-71,-71,-77,-77,-75,-73,-79,-83,-73,-77,-77,-81,-83,-85
25937,0,0,-43,-69,-59,-63,-67,-77,-71,-77,-65,-77,-59,-77,-79,-81,-73,-71,-77,-77,-75,-77,-79,-83,-73,-77,-77,-85,-83,-85
25938,0,0,-45,-69,-59,-63,-65,-73,-71,-75,-67,-79,-57,-75,-79,-81,-71,-71,-77,-75,-75,-77,-79,-83,-73,-75,-77,-83,-83,-85
